Sample Id,Site,Sample Start Date,Date,Start Time,Time,Analyte,Status,Final Result,Units,Water Treatment Plant,WTP Group,SPDES Number
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,pH,Done,6.47,,Hunter WTP,Non-City Owned,NY0241075
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,Temperature,Done,8.5,C,Hunter WTP,Non-City Owned,NY0241075
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,"Coliform, Fecal",Done,<1,FC/100mL,Hunter WTP,Non-City Owned,NY0241075
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,BOD,Done,<3.0,mg/L,Hunter WTP,Non-City Owned,NY0241075
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,Dissolved Oxygen,Cancel,Cancel,mg/L,,Non-City Owned,NY0098621
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,pH,Cancel,Cancel,,,Non-City Owned,NY0098621
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,Temperature,Cancel,Cancel,C,,Non-City Owned,NY0098621
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,"Coliform, Fecal",Cancel,Cancel,FC/100mL,,Non-City Owned,NY0098621
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,CBOD,Cancel,Cancel,mg/L,,Non-City Owned,NY0098621
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,pH,Done,7.29,,,Non-City Owned,NY0035483
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,Temperature,Warning,20.3,C,,Non-City Owned,NY0035483
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,"Coliform, Fecal",Done,<1,FC/100mL,,Non-City Owned,NY0035483
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,CBOD,Failure,Error,mg/L,,Non-City Owned,NY0035483
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,,Non-City Owned,NY0098621
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,"Solids, Total Suspended",Done,<1.0,mg/L,,Non-City Owned,NY0035483
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,"Coliform, Total",Done,<10,TC/100mL,,Non-City Owned,NY0035483
K-2001091-01,Hunter Highlands,,3/19/2020,,14:27,"Solids, Total Suspended",Done,2,mg/L,Hunter Highlands,Non-City Owned,NY0061131
K-2001091-01,Hunter Highlands,,3/19/2020,,14:27,"Chlorine Residual, Total",Done,<0.05,mg/L,Hunter Highlands,Non-City Owned,NY0061131
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,"Solids, Total Suspended",Done,<1.1,mg/L,Hunter WTP,Non-City Owned,NY0241075
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,"Chlorine Residual, Total",Done,<0.05,mg/L,Hunter WTP,Non-City Owned,NY0241075
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,"Solids, Settleable",Cancel,Cancel,mL/L,,Non-City Owned,NY0098621
E-2001046-01,CLEAR POOL CAMP,,3/19/2020,,,Ammonia (as NH3),Cancel,Cancel,mg/L,,Non-City Owned,NY0098621
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,"Solids, Settleable",Done,<0.1,mL/L,,Non-City Owned,NY0035483
E-2001046-03,SOMERS HIGH SCHOOL,,3/19/2020,,10:50,Ammonia (as NH3),Done,<0.30,mg/L,,Non-City Owned,NY0035483
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,"Solids, Settleable",Done,<0.1,mL/L,Hunter WTP,Non-City Owned,NY0241075
K-2001091-03,Hunter WTP,,3/19/2020,,11:20,Ammonia (as NH3),Done,0.25,mg/L,Hunter WTP,Non-City Owned,NY0241075
K-2001091-01,Hunter Highlands,,3/19/2020,,14:27,"Solids, Settleable",Done,<0.1,mL/L,Hunter Highlands,Non-City Owned,NY0061131
K-2001091-01,Hunter Highlands,,3/19/2020,,14:27,Ammonia (as NH3),Failure,Error,mg/L,Hunter Highlands,Non-City Owned,NY0061131
K-2001091-01A,Hunter Highlands,,3/19/2020,,14:27,Ammonia (as NH3),Done,7.26,mg/L,Hunter Highlands,Non-City Owned,NY0061131
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,"Solids, Settleable",Cancel,Cancel,mL/L,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,"Solids, Settleable",Cancel,Cancel,mL/L,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,Ammonia (as NH3),Cancel,Cancel,mg/L,,Non-City Owned,NY0214540
E-2000948-05,Katonah Elementary School,,3/24/2020,,,"Solids, Settleable",Cancel,Cancel,mL/L,,Non-City Owned,NY0259861
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,"Chlorine Residual, Total",Cancel,Cancel,mg/L,,Non-City Owned,NY0214540
E-2000948-05,Katonah Elementary School,,3/24/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,,Non-City Owned,NY0259861
E-2000948-05,Katonah Elementary School,,3/24/2020,,,"Coliform, Total",Cancel,Cancel,TC/100mL,,Non-City Owned,NY0259861
E-2000948-05,Katonah Elementary School,,3/24/2020,,,"Chlorine Residual, Total",Cancel,Cancel,mg/L,,Non-City Owned,NY0259861
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,"Chlorine Residual, Total",Cancel,Cancel,mg/L,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,pH,Cancel,Cancel,,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,Temperature,Cancel,Cancel,C,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,"Coliform, Fecal",Cancel,Cancel,FC/100mL,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-01,BEDFORD PARK APARTMENTS,,3/24/2020,,,CBOD,Cancel,Cancel,mg/L,Bedford Park Apartments,Non-City Owned,NY0033596
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,Dissolved Oxygen,Cancel,Cancel,mg/L,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,pH,Cancel,Cancel,,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,Temperature,Cancel,Cancel,C,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,"Coliform, Fecal",Cancel,Cancel,FC/100mL,,Non-City Owned,NY0214540
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,CBOD,Cancel,Cancel,mg/L,,Non-City Owned,NY0214540
E-2000948-05,Katonah Elementary School,,3/24/2020,,,pH,Cancel,Cancel,,,Non-City Owned,NY0259861
E-2000948-05,Katonah Elementary School,,3/24/2020,,,Temperature,Cancel,Cancel,C,,Non-City Owned,NY0259861
E-2000948-05,Katonah Elementary School,,3/24/2020,,,"Coliform, Fecal",Cancel,Cancel,FC/100mL,,Non-City Owned,NY0259861
E-2000948-05,Katonah Elementary School,,3/24/2020,,,CBOD,Cancel,Cancel,mg/L,,Non-City Owned,NY0259861
E-2000948-04,BEDFORD HILLS ELDERLY HOUSING,,3/24/2020,,,"Phosphorus, Total (as P)",Cancel,Cancel,µg/L,,Non-City Owned,NY0214540
G-2000972-01,PJ1,3/24/2020,3/25/2020,7:00,7:00,BOD,Done,256,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2000972-02,PJ9,3/24/2020,3/25/2020,7:00,7:00,BOD,Done,28.9,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2000972-03,PJ9,,3/25/2020,,7:00,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2000972-01,PJ1,3/24/2020,3/25/2020,7:00,7:00,"Solids, Total Suspended",Done,103,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2000972-02,PJ9,3/24/2020,3/25/2020,7:00,7:00,"Solids, Total Suspended",Done,10.8,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001082-01,RGR,4/1/2020,4/1/2020,8:00,14:00,"Solids, Total Suspended",Done,53.4,mg/L,Grahamsville,City Owned - Influent,NY0026549
G-2001082-02,RGC,4/1/2020,4/1/2020,8:00,14:00,"Solids, Total Suspended",Done,<1.0,mg/L,Grahamsville,City Owned - Effluent,NY0026549
E-2001276-01,MAHOPAC STP EFF,4/1/2020,4/1/2020,4:00,10:00,"Solids, Total Suspended",Done,<2.0,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2001276-03,MAHOPAC STP INF,4/1/2020,4/1/2020,4:00,10:00,"Solids, Total Suspended",Done,174,mg/L,Mahopac STP,City Owned - Influent,
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Solids, Total Suspended",Done,10.6,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Copper, Total",Done,24.4,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Nickel, Total",Done,1.9,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,Sc,Done,103,%,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Zinc, Total",Done,110,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-01,PJ1,3/31/2020,4/1/2020,7:00,7:00,"Solids, Total Suspended",Done,97.8,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,Nitrate/Nitrite (as N),Failure,Error,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02A,PJ9,3/31/2020,4/1/2020,7:00,7:00,Nitrate/Nitrite (as N),Done,11.29,mg/L,Port Jervis,City Owned - Effluent,NY0026522
E-2001276-01,MAHOPAC STP EFF,4/1/2020,4/1/2020,4:00,10:00,Ammonia (as NH3),Done,<0.30,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2001276-01,MAHOPAC STP EFF,4/1/2020,4/1/2020,4:00,10:00,Nitrate/Nitrite (as N),Done,19.02,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2001082-02,RGC,4/1/2020,4/1/2020,8:00,14:00,Ammonia (as NH3),Done,<0.20,mg/L,Grahamsville,City Owned - Effluent,NY0026549
G-2001082-01,RGR,4/1/2020,4/1/2020,8:00,14:00,CBOD,Done,57.6,mg/L,Grahamsville,City Owned - Influent,NY0026549
G-2001082-02,RGC,4/1/2020,4/1/2020,8:00,14:00,CBOD,Done,<3.0,mg/L,Grahamsville,City Owned - Effluent,NY0026549
G-2001082-03,RGC,,4/1/2020,,14:00,"Coliform, Fecal",Done,<1,FC/100mL,Grahamsville,City Owned - Effluent,NY0026549
E-2001276-01,MAHOPAC STP EFF,4/1/2020,4/1/2020,4:00,10:00,CBOD,Done,<3.0,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2001276-02,MAHOPAC STP EFF,,4/1/2020,,10:00,"Coliform, Fecal",Done,<1,FC/100mL,Mahopac STP,City Owned - Effluent,NY0026590
E-2001276-03,MAHOPAC STP INF,4/1/2020,4/1/2020,4:00,10:00,CBOD,Done,88.3,mg/L,Mahopac STP,City Owned - Influent,
G-2001083-01,PJ1,3/31/2020,4/1/2020,7:00,7:00,BOD,Done,132,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,BOD,Done,8.5,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-03,PJ9,,4/1/2020,,7:00,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2001082-02,RGC,4/1/2020,4/1/2020,8:00,14:00,"Phosphorus, Total (as P)",Done,33,µg/L,Grahamsville,City Owned - Effluent,NY0026549
E-2001276-01,MAHOPAC STP EFF,4/1/2020,4/1/2020,4:00,10:00,"Phosphorus, Total (as P)",Done,35,µg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2001083-02,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Phosphorus, Total (as P)",Failure,Error,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02B,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Phosphorus, Total (as P)",Failure,Error,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001083-02C,PJ9,3/31/2020,4/1/2020,7:00,7:00,"Phosphorus, Total (as P)",Done,3350,µg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2001076-02,STE,4/7/2020,4/7/2020,9:35,15:35,"Phosphorus, Total (as P)",Done,9,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001076-05,SGE,4/7/2020,4/7/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,9,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-10,MSC,4/7/2020,4/7/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,48,µg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001076-12,EPE,4/7/2020,4/7/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,11,µg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001076-12,EPE,4/7/2020,4/7/2020,9:00,15:00,BOD,Done,<3.0,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001076-09,MSR,4/7/2020,4/7/2020,9:00,15:00,CBOD,Done,83.8,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2001076-10,MSC,4/7/2020,4/7/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001076-04,SGR,4/7/2020,4/7/2020,9:00,15:00,CBOD,Done,49,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2001076-05,SGE,4/7/2020,4/7/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-07,EPR,4/7/2020,4/7/2020,9:00,15:00,BOD,Done,86.3,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2001076-01,STR,4/7/2020,4/7/2020,10:00,16:00,CBOD,Done,74,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2001076-02,STE,4/7/2020,4/7/2020,9:35,15:35,CBOD,Done,<3.0,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001076-02,STE,4/7/2020,4/7/2020,9:35,15:35,Ammonia (as NH3),Done,<0.20,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001076-02,STE,4/7/2020,4/7/2020,9:35,15:35,Soluble Reactive Phosphorus (as P),Done,6,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001076-05,SGE,4/7/2020,4/7/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-05,SGE,4/7/2020,4/7/2020,9:00,15:00,Soluble Reactive Phosphorus (as P),Done,4,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-10,MSC,4/7/2020,4/7/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001076-12,EPE,4/7/2020,4/7/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001076-01,STR,4/7/2020,4/7/2020,10:00,16:00,"Solids, Total Suspended",Done,87.3,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2001076-02,STE,4/7/2020,4/7/2020,9:35,15:35,"Solids, Total Suspended",Done,<1.1,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001076-04,SGR,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,65.6,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2001076-05,SGE,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.0,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-07,EPR,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,80.9,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2001076-09,MSR,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,118,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2001076-10,MSC,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001076-12,EPE,4/7/2020,4/7/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Pine Hill,City Owned - Effluent,NY0026557
G-2001152-01,PJ1,4/7/2020,4/8/2020,7:00,7:00,"Solids, Total Suspended",Done,162,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001152-02,PJ9,4/7/2020,4/8/2020,7:00,7:00,"Solids, Total Suspended",Done,8.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
E-2001346-01,HAW LAB ANT,,4/8/2020,,7:57,pH,Done,7.1,,,City Owned - Effluent,
K-2001076-03,STEG,,4/8/2020,,7:15,"Coliform, Fecal",Done,<1,FC/100mL,Tannersville,City Owned - Effluent,NY0026573
K-2001076-08,EPEG,,4/8/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Pine Hill,City Owned - Effluent,NY0026557
K-2001076-06,SGEG,,4/8/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Grand Gorge,City Owned - Effluent,NY0026565
K-2001076-11,MSC,,4/8/2020,,8:16,"Coliform, Fecal",Done,<1,FC/100mL,Margaretville,City Owned - Effluent,NY0026531
G-2001152-01,PJ1,4/7/2020,4/8/2020,7:00,7:00,BOD,Done,129,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001152-02,PJ9,4/7/2020,4/8/2020,7:00,7:00,BOD,Done,8.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001152-03,PJ9,,4/8/2020,,7:12,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2001208-01,PJ1,4/14/2020,4/15/2020,7:00,7:00,BOD,Done,123,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001208-02,PJ9,4/14/2020,4/15/2020,7:00,7:00,BOD,Done,7.7,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001208-03,PJ9,,4/15/2020,,7:05,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2001208-01,PJ1,4/14/2020,4/15/2020,7:00,7:00,"Solids, Total Suspended",Done,60.1,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001208-02,PJ9,4/14/2020,4/15/2020,7:00,7:00,"Solids, Total Suspended",Done,7.8,mg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2001318-01,STR,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,57.4,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2001318-02,STE,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,<1.1,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001318-04,SGR,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,91,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2001318-05,SGE,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,<1.1,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001318-07,EPR,4/21/2020,4/21/2020,8:30,14:30,"Solids, Total Suspended",Warning,31.1,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2001318-09,MSR,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,145,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2001318-10,MSC,4/21/2020,4/21/2020,9:00,15:00,"Solids, Total Suspended",Warning,<1.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001318-12,EPE,4/21/2020,4/21/2020,8:30,14:30,"Solids, Total Suspended",Warning,<1.1,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001318-02,STE,4/21/2020,4/21/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001318-05,SGE,4/21/2020,4/21/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001318-10,MSC,4/21/2020,4/21/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001318-12,EPE,4/21/2020,4/21/2020,8:30,14:30,Ammonia (as NH3),Done,<0.20,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001318-04,SGR,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,95.6,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2001318-05,SGE,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,3.4,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001318-07,EPR,4/21/2020,4/21/2020,8:30,14:30,BOD,Done,26.2,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2001318-09,MSR,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,103,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2001318-10,MSC,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001318-12,EPE,4/21/2020,4/21/2020,8:30,14:30,BOD,Done,<3.0,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001318-01,STR,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,48.9,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2001318-02,STE,4/21/2020,4/21/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001318-02,STE,4/21/2020,4/21/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,6,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2001318-05,SGE,4/21/2020,4/21/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,7,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2001318-10,MSC,4/21/2020,4/21/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,65,µg/L,Margaretville,City Owned - Effluent,NY0026531
K-2001318-12,EPE,4/21/2020,4/21/2020,8:30,14:30,"Phosphorus, Total (as P)",Done,6,µg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2001318-03,STEG,,4/22/2020,,7:20,"Coliform, Fecal",Done,<1,FC/100mL,Tannersville,City Owned - Effluent,NY0026573
K-2001318-11,MSC,,4/22/2020,,8:04,"Coliform, Fecal",Done,<1,FC/100mL,Margaretville,City Owned - Effluent,NY0026531
K-2001318-08,EPEG,,4/22/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Pine Hill,City Owned - Effluent,NY0026557
K-2001318-06,SGEG,,4/22/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Grand Gorge,City Owned - Effluent,NY0026565
G-2001324-01,PJ1,4/21/2020,4/22/2020,6:00,6:00,BOD,Done,196,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001324-02,PJ9,4/21/2020,4/22/2020,6:00,6:00,BOD,Done,8,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001324-03,PJ9,,4/22/2020,,6:10,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2001324-01,PJ1,4/21/2020,4/22/2020,6:00,6:00,"Solids, Total Suspended",Warning,107,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001324-02,PJ9,4/21/2020,4/22/2020,6:00,6:00,"Solids, Total Suspended",Warning,7.8,mg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2001522-01,KNGCMT,,4/27/2020,,8:50,"Copper, Total",Cancel,Cancel,µg/L,Kingston Facility,City Owned - Effluent,
K-2001523-01,KNGCMT,,4/27/2020,,11:50,"Copper, Total",Cancel,Cancel,µg/L,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,"Copper, Total",Cancel,Cancel,µg/L,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,Sc,Cancel,Cancel,%,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,"Zinc, Total",Cancel,Cancel,µg/L,Kingston Facility,City Owned - Effluent,
K-2001525-01,KNGCMT,4/27/2020,4/27/2020,9:00,15:00,"Copper, Total",Done,18.7,µg/L,Kingston Facility,City Owned - Effluent,
K-2001525-01,KNGCMT,4/27/2020,4/27/2020,9:00,15:00,Sc,Done,103,%,Kingston Facility,City Owned - Effluent,
K-2001525-01,KNGCMT,4/27/2020,4/27/2020,9:00,15:00,"Zinc, Total",Failure,Error,µg/L,Kingston Facility,City Owned - Effluent,
K-2001525-01A,KNGCMT,,4/27/2020,,,Sc,Done,104,%,Kingston Facility,City Owned - Effluent,
K-2001525-01A,KNGCMT,,4/27/2020,,,"Zinc, Total",Done,16.2,µg/L,Kingston Facility,City Owned - Effluent,
K-2001522-01,KNGCMT,,4/27/2020,,8:50,pH,Done,6.71,,Kingston Facility,City Owned - Effluent,
K-2001522-01,KNGCMT,,4/27/2020,,8:50,Temperature,Done,20.7,C,Kingston Facility,City Owned - Effluent,
K-2001523-01,KNGCMT,,4/27/2020,,11:50,pH,Done,6.84,,Kingston Facility,City Owned - Effluent,
K-2001523-01,KNGCMT,,4/27/2020,,11:50,Temperature,Done,22,C,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,pH,Done,6.93,,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,Temperature,Done,23.1,C,Kingston Facility,City Owned - Effluent,
K-2001524-01,KNGCMT,4/27/2020,4/27/2020,14:50,14:50,"Mercury, Total",Cancel,Cancel,µg/L,Kingston Facility,City Owned - Effluent,
K-2001525-01,KNGCMT,4/27/2020,4/27/2020,9:00,15:00,"Mercury, Total",Done,<0.10,µg/L,Kingston Facility,City Owned - Effluent,
G-2001368-01,PJ1,4/28/2020,4/29/2020,6:00,6:00,BOD,Done,139,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2001368-02,PJ9,4/28/2020,4/29/2020,6:00,6:00,BOD,Done,7.2,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2001368-03,PJ9,,4/29/2020,,6:11,"Coliform, Fecal",Done,E2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
